,name,fulName,id,total_count,error_total,iac_count,error_iac,iacPercent,error_percent,isCriteria2Met
875,labs-tools-parliamentdiagram,wikimedia/labs-tools-parliamentdiagram,100348277,14,0,0,0,0.0,0,0
876,language-data,wikimedia/language-data,99949018,31,0,0,0,0.0,0,0
877,cassandra,wikimedia/cassandra,99943245,0,0,0,0,0.0,1,0
878,mediawiki-extensions-ArticleToCategory2,wikimedia/mediawiki-extensions-ArticleToCategory2,99858507,113,0,0,0,0.0,0,0
879,mediawiki-extensions-MultiLanguageManager,wikimedia/mediawiki-extensions-MultiLanguageManager,99451306,403,0,0,0,0.0,0,0
880,marvin,wikimedia/marvin,99451008,132,0,0,0,0.0,0,0
881,mediawiki-extensions-RandomSelection,wikimedia/mediawiki-extensions-RandomSelection,98127520,40,0,0,0,0.0,0,0
882,labs-tools-editorinteract,wikimedia/labs-tools-editorinteract,96923126,8,0,0,0,0.0,0,0
883,wikimedia-ui-base,wikimedia/wikimedia-ui-base,96051297,11,0,0,0,0.0,0,0
884,operations-debs-contenttranslation-apertium-spa-cat,wikimedia/operations-debs-contenttranslation-apertium-spa-cat,95920828,62,0,0,0,0.0,0,0
885,operations-debs-contenttranslation-apertium-spa,wikimedia/operations-debs-contenttranslation-apertium-spa,95920790,26,0,0,0,0.0,0,0
886,operations-docker-images-production-images,wikimedia/operations-docker-images-production-images,95920118,352,0,0,0,0.0,0,0
887,operations-mediawiki-config-fonts,wikimedia/operations-mediawiki-config-fonts,95920058,5,0,0,0,0.0,0,0
888,operations-software-servermon,wikimedia/operations-software-servermon,95919909,256,0,0,0,0.0,0,0
889,takedown-tools,wikimedia/takedown-tools,95828201,178,0,0,0,0.0,0,0
890,mwctl,wikimedia/mwctl,95816293,10,0,0,0,0.0,0,0
891,recommendation-translation-test,wikimedia/recommendation-translation-test,95799518,11,0,0,0,0.0,0,0
892,mediawiki-extensions-ReadingLists,wikimedia/mediawiki-extensions-ReadingLists,95047431,205,0,0,0,0.0,0,0
893,mediawiki-extensions-PluggableSSO,wikimedia/mediawiki-extensions-PluggableSSO,94717867,43,0,0,0,0.0,0,0
894,operations-debs-contenttranslation-apertium-fra,wikimedia/operations-debs-contenttranslation-apertium-fra,94141392,28,0,0,0,0.0,0,0
895,operations-debs-contenttranslation-apertium-cat,wikimedia/operations-debs-contenttranslation-apertium-cat,94141362,28,0,0,0,0.0,0,0
896,mediawiki-extensions-CreateUserPage,wikimedia/mediawiki-extensions-CreateUserPage,94032425,57,0,0,0,0.0,0,0
897,mediawiki-extensions-EmailAuthorization,wikimedia/mediawiki-extensions-EmailAuthorization,94031916,123,0,0,0,0.0,0,0
898,tools-globalsearch,wikimedia/tools-globalsearch,93883126,12,0,0,0,0.0,0,0
899,search-MjoLniR,wikimedia/search-MjoLniR,93781300,127,0,0,0,0.0,0,0
900,mediawiki-extensions-AdvancedSearch,wikimedia/mediawiki-extensions-AdvancedSearch,93098147,271,0,0,0,0.0,0,0
901,operations-software-gerrit,wikimedia/operations-software-gerrit,92991558,4718,0,0,0,0.0,0,0
902,mediawiki-extensions-Whoops,wikimedia/mediawiki-extensions-Whoops,91920844,2,0,0,0,0.0,0,0
903,mediawiki-services-recommendation-api-deploy,wikimedia/mediawiki-services-recommendation-api-deploy,91743081,2,0,0,0,0.0,0,0
904,mediawiki-services-recommendation-api,wikimedia/mediawiki-services-recommendation-api,91742785,51,0,0,0,0.0,0,0
905,operations-software-wmfmariadbpy,wikimedia/operations-software-wmfmariadbpy,91132730,73,0,0,0,0.0,0,0
906,labs-icinga2,wikimedia/labs-icinga2,90321261,37,0,4,0,0.10810810810810811,0,0
907,mediawiki-extensions-OrphanedTalkPages,wikimedia/mediawiki-extensions-OrphanedTalkPages,89776472,48,0,0,0,0.0,0,0
908,mediawiki-skins-Athena,wikimedia/mediawiki-skins-Athena,89776309,2,0,0,0,0.0,0,0
909,operations-dumps-import-tools,wikimedia/operations-dumps-import-tools,89296719,27,0,0,0,0.0,0,0
910,tool-keystone-browser,wikimedia/tool-keystone-browser,88209172,33,0,0,0,0.0,0,0
911,parsoid-jsapi,wikimedia/parsoid-jsapi,88193346,12,0,0,0,0.0,0,0
912,mediawiki-skins-Poncho,wikimedia/mediawiki-skins-Poncho,88147320,92,0,0,0,0.0,0,0
913,testing-access-wrapper,wikimedia/testing-access-wrapper,87737996,16,0,0,0,0.0,0,0
914,node-service-builder,wikimedia/node-service-builder,87583841,11,0,0,0,0.0,0,0
915,labs-tools-Wikimedia-Emoji-Bot,wikimedia/labs-tools-Wikimedia-Emoji-Bot,87374557,7,0,0,0,0.0,0,0
916,mediawiki-extensions-CategoryWatch,wikimedia/mediawiki-extensions-CategoryWatch,87246759,103,0,0,0,0.0,0,0
917,operations-debs-python-mmh3,wikimedia/operations-debs-python-mmh3,87241839,7,0,0,0,0.0,0,0
918,mediawiki-libs-etcd,wikimedia/mediawiki-libs-etcd,87235571,18,0,0,0,0.0,0,0
919,mediawiki-extensions-AutoGallery,wikimedia/mediawiki-extensions-AutoGallery,86448426,38,0,0,0,0.0,0,0
920,3d2png-deploy,wikimedia/3d2png-deploy,85772395,4021,0,0,0,0.0,0,0
921,mediawiki-extensions-BlueSpiceInsertTemplate,wikimedia/mediawiki-extensions-BlueSpiceInsertTemplate,85688961,80,0,0,0,0.0,0,0
922,mediawiki-extensions-BlueSpiceSignHere,wikimedia/mediawiki-extensions-BlueSpiceSignHere,85688378,22,0,0,0,0.0,0,0
923,operations-debs-prometheus-snmp-exporter,wikimedia/operations-debs-prometheus-snmp-exporter,85618304,276,0,0,0,0.0,0,0
924,wikimedia-fundraising-process-control,wikimedia/wikimedia-fundraising-process-control,85130743,51,0,0,0,0.0,0,0
925,mediawiki-tools-git-remote,wikimedia/mediawiki-tools-git-remote,85130447,58,0,0,0,0.0,0,0
926,mediawiki-extensions-PageNameFormula,wikimedia/mediawiki-extensions-PageNameFormula,85130221,44,0,0,0,0.0,0,0
927,operations-switchdc,wikimedia/operations-switchdc,85109049,46,0,0,0,0.0,0,0
928,recommendation-missing-sections,wikimedia/recommendation-missing-sections,84074494,13,0,0,0,0.0,0,0
929,mediawiki-extensions-3D,wikimedia/mediawiki-extensions-3D,83377727,119,0,0,0,0.0,0,0
930,css-sanitizer,wikimedia/css-sanitizer,82796531,134,0,0,0,0.0,0,0
931,wikimedia-page-library,wikimedia/wikimedia-page-library,82309693,233,0,0,0,0.0,0,0
932,mediawiki-extensions-FileExporter,wikimedia/mediawiki-extensions-FileExporter,81869526,100,0,0,0,0.0,0,0
933,mapdata,wikimedia/mapdata,81615397,28,0,0,0,0.0,0,0
934,mediawiki-extensions-FileImporter,wikimedia/mediawiki-extensions-FileImporter,81615319,306,0,0,0,0.0,0,0
935,mediawiki-extensions-BlueSpiceMultiUpload,wikimedia/mediawiki-extensions-BlueSpiceMultiUpload,81528528,110,0,0,0,0.0,0,0
936,mediawiki-extensions-BlueSpiceExtendedFilelist,wikimedia/mediawiki-extensions-BlueSpiceExtendedFilelist,81528340,62,0,0,0,0.0,0,0
937,operations-software-etcd-mirror,wikimedia/operations-software-etcd-mirror,81379107,25,0,0,0,0.0,0,0
938,operations-debs-python-ua-parser,wikimedia/operations-debs-python-ua-parser,81379057,15,0,0,0,0.0,0,0
939,mediawiki-services-eventstreams-deploy,wikimedia/mediawiki-services-eventstreams-deploy,81379032,6979,0,0,0,0.0,0,0
940,operations-debs-openssl11,wikimedia/operations-debs-openssl11,81379006,2538,0,0,0,0.0,0,0
941,search-ltr,wikimedia/search-ltr,81378921,109,0,0,0,0.0,0,0
942,recommendation-tool,wikimedia/recommendation-tool,81014226,118,0,0,0,0.0,0,0
943,tool-my-first-flask-oauth-tool,wikimedia/tool-my-first-flask-oauth-tool,80960277,11,0,0,0,0.0,0,0
944,popularpages,wikimedia/popularpages,80581900,24,0,0,0,0.0,0,0
945,operations-dumps-statusapi,wikimedia/operations-dumps-statusapi,80339982,1,0,0,0,0.0,0,0
946,mediawiki-libs-phpstorm-stubs,wikimedia/mediawiki-libs-phpstorm-stubs,80121190,151,0,0,0,0.0,0,0
947,mediawiki-extensions-ShowMe,wikimedia/mediawiki-extensions-ShowMe,79918282,51,0,0,0,0.0,0,0
948,mediawiki-extensions-ImageRating,wikimedia/mediawiki-extensions-ImageRating,79917919,79,0,0,0,0.0,0,0
949,operations-debs-python-confluent-kafka,wikimedia/operations-debs-python-confluent-kafka,79917374,54,0,0,0,0.0,0,0
950,operations-software-prometheus_jmx_exporter,wikimedia/operations-software-prometheus_jmx_exporter,79110948,8,0,0,0,0.0,0,0
951,mediawiki-extensions-MessageCommons,wikimedia/mediawiki-extensions-MessageCommons,79110494,13,0,0,0,0.0,0,0
952,jmx_exporter,wikimedia/jmx_exporter,78796755,0,0,0,0,0.0,1,0
953,labs-tools-quarrybot-enwiki,wikimedia/labs-tools-quarrybot-enwiki,78372836,3,0,0,0,0.0,0,0
954,mediawiki-extensions-BlueSpiceSubPageTree,wikimedia/mediawiki-extensions-BlueSpiceSubPageTree,78368077,35,0,0,0,0.0,0,0
955,cumin,wikimedia/cumin,78030891,111,0,0,0,0.0,0,0
956,WikidataQueryServiceR,wikimedia/WikidataQueryServiceR,77945465,24,0,0,0,0.0,0,0
957,mediawiki-extensions-NamespacePopups,wikimedia/mediawiki-extensions-NamespacePopups,77834280,14,0,0,0,0.0,0,0
958,mediawiki-extensions-PagePopups,wikimedia/mediawiki-extensions-PagePopups,77834100,16,0,0,0,0.0,0,0
959,mediawiki-skins-Material,wikimedia/mediawiki-skins-Material,77325375,117,0,0,0,0.0,0,0
960,mediawiki-extensions-Ids,wikimedia/mediawiki-extensions-Ids,77258560,16,0,0,0,0.0,0,0
961,mediawiki-extensions-CreatePageUw,wikimedia/mediawiki-extensions-CreatePageUw,77258313,111,0,0,0,0.0,0,0
962,remex-html,wikimedia/remex-html,76829165,196,0,0,0,0.0,0,0
963,operations-software-hhvm_exporter,wikimedia/operations-software-hhvm_exporter,76681773,16,0,0,0,0.0,0,0
964,operations-debs-prometheus-redis-exporter,wikimedia/operations-debs-prometheus-redis-exporter,76602307,32,0,0,0,0.0,0,0
965,mediawiki-extensions-BlueSpicePageVersion,wikimedia/mediawiki-extensions-BlueSpicePageVersion,76454802,54,0,0,0,0.0,0,0
966,mediawiki-extensions-HighlightjsIntegration,wikimedia/mediawiki-extensions-HighlightjsIntegration,76454646,2,0,0,0,0.0,0,0
967,mediawiki-extensions-TheWikipediaLibrary,wikimedia/mediawiki-extensions-TheWikipediaLibrary,76454091,91,0,0,0,0.0,0,0
968,mediawiki-services-eventstreams,wikimedia/mediawiki-services-eventstreams,76391199,56,0,0,0,0.0,0,0
969,wikipedia-ios-Tweaks,wikimedia/wikipedia-ios-Tweaks,75403130,0,0,0,0,0.0,1,0
970,operations-software-grafana-simple-json-datasource-implementation,wikimedia/operations-software-grafana-simple-json-datasource-implementation,75240260,8,0,0,0,0.0,0,0
971,mediawiki-extensions-RegexBlock,wikimedia/mediawiki-extensions-RegexBlock,75239598,170,0,0,0,0.0,0,0
972,mediawiki-extensions-SpamRegex,wikimedia/mediawiki-extensions-SpamRegex,75239057,120,0,0,0,0.0,0,0
973,wikimedia-fundraising-stats,wikimedia/wikimedia-fundraising-stats,75237755,13,0,0,0,0.0,0,0
974,mediawiki-extensions-DisplayTitle,wikimedia/mediawiki-extensions-DisplayTitle,75206868,56,0,0,0,0.0,0,0
975,mediawiki-extensions-Dashiki,wikimedia/mediawiki-extensions-Dashiki,75206855,54,0,0,0,0.0,0,0
976,eventlogging-scap-eventbus,wikimedia/eventlogging-scap-eventbus,75206846,8,0,0,0,0.0,0,0
977,node-rdkafka-statsd,wikimedia/node-rdkafka-statsd,75119556,14,0,0,0,0.0,0,0
978,mediawiki-extensions-UnCaptcha,wikimedia/mediawiki-extensions-UnCaptcha,75031693,56,0,0,0,0.0,0,0
979,stashbot,wikimedia/stashbot,74565688,34,0,0,0,0.0,0,0
980,flask-oojsui,wikimedia/flask-oojsui,74517205,2900,0,0,0,0.0,0,0
981,apps-android-commons,wikimedia/apps-android-commons,73952511,0,0,0,0,0.0,1,0
982,operations-calico-containers,wikimedia/operations-calico-containers,73842244,122,0,0,0,0.0,0,0
983,mediawiki-extensions-EmailAuth,wikimedia/mediawiki-extensions-EmailAuth,73804988,52,0,0,0,0.0,0,0
984,mediawiki-extensions-Genealogy,wikimedia/mediawiki-extensions-Genealogy,73605811,63,0,0,0,0.0,0,0
985,mediawiki-extensions-SimpleSort,wikimedia/mediawiki-extensions-SimpleSort,73062863,41,0,0,0,0.0,0,0
986,WikiApiary-WikiApiary,wikimedia/WikiApiary-WikiApiary,73061765,99,0,0,0,0.0,0,0
987,WikiApiary-wikibees,wikimedia/WikiApiary-wikibees,73061546,46,0,0,0,0.0,0,0
988,WikiApiary-deploy,wikimedia/WikiApiary-deploy,73061153,1,0,0,0,0.0,0,0
989,WikiApiary,wikimedia/WikiApiary,73061000,1,0,0,0,0.0,0,0
990,mediawiki-extensions-ZoomableImages,wikimedia/mediawiki-extensions-ZoomableImages,73060299,2,0,0,0,0.0,0,0
991,mediawiki-services-trending-edits-deploy,wikimedia/mediawiki-services-trending-edits-deploy,73059653,5370,0,0,0,0.0,0,0
992,operations-debs-cassandra-tools-wmf,wikimedia/operations-debs-cassandra-tools-wmf,72059809,24,0,0,0,0.0,0,0
993,labs-tools-ZppixBot,wikimedia/labs-tools-ZppixBot,71504673,15,0,0,0,0.0,0,0
994,labs-tools-suggestor,wikimedia/labs-tools-suggestor,71502229,32,0,0,0,0.0,0,0
995,mediawiki-extensions-PageForms,wikimedia/mediawiki-extensions-PageForms,71402941,407,0,0,0,0.0,0,0
996,KafkaSSE,wikimedia/KafkaSSE,71401443,36,0,0,0,0.0,0,0
997,mediawiki-extensions-WikibaseLexeme,wikimedia/mediawiki-extensions-WikibaseLexeme,71341913,856,0,0,0,0.0,0,0
998,mediawiki-libs-FileOgg,wikimedia/mediawiki-libs-FileOgg,71009214,1,0,0,0,0.0,0,0
999,mediawiki-extensions-Linter,wikimedia/mediawiki-extensions-Linter,70875558,236,0,0,0,0.0,0,0
1000,analytics-pivot-deploy,wikimedia/analytics-pivot-deploy,70717217,16858,0,0,0,0.0,0,0
1001,mediawiki-extensions-Athena,wikimedia/mediawiki-extensions-Athena,70580622,51,0,0,0,0.0,0,0
1002,research-recommendation-api,wikimedia/research-recommendation-api,70179116,193,0,0,0,0.0,0,0
1003,operations-debs-bdsync,wikimedia/operations-debs-bdsync,70179077,43,0,0,0,0.0,0,0
1004,operations-debs-contenttranslation-apertium-swe,wikimedia/operations-debs-contenttranslation-apertium-swe,70179040,28,0,0,0,0.0,0,0
1005,research-recommendation-api-wheels,wikimedia/research-recommendation-api-wheels,70178971,22,0,0,0,0.0,0,0
1006,operations-debs-python-snakebite,wikimedia/operations-debs-python-snakebite,70178952,153,0,0,0,0.0,0,0
1007,analytics-pivot,wikimedia/analytics-pivot,70178916,153,0,0,0,0.0,0,0
1008,twcs,wikimedia/twcs,69884931,0,0,0,0,0.0,1,0
1009,mediawiki-extensions-XenForoAuth,wikimedia/mediawiki-extensions-XenForoAuth,69858176,57,0,0,0,0.0,0,0
1010,operations-software-cassandra-twcs,wikimedia/operations-software-cassandra-twcs,69857946,10,0,0,0,0.0,0,0
1011,mediawiki-extensions-InterwikiSorting,wikimedia/mediawiki-extensions-InterwikiSorting,69857728,69,0,0,0,0.0,0,0
1012,mediawiki-extensions-TwoColConflict,wikimedia/mediawiki-extensions-TwoColConflict,69857232,197,0,0,0,0.0,0,0
1013,eslint-config-node-services,wikimedia/eslint-config-node-services,69699420,8,0,0,0,0.0,0,0
1014,wait-condition-loop,wikimedia/wait-condition-loop,69656044,16,0,0,0,0.0,0,0
1015,Timestamp,wikimedia/Timestamp,69612402,18,0,0,0,0.0,0,0
1016,scoped-callback,wikimedia/scoped-callback,69538007,15,0,0,0,0.0,0,0
1017,draftquality,wikimedia/draftquality,69488833,43,0,0,0,0.0,0,0
1018,mediawiki-extensions-SharedHelpPages,wikimedia/mediawiki-extensions-SharedHelpPages,69246001,41,0,0,0,0.0,0,0
1019,mediawiki-extensions-2ColConflict,wikimedia/mediawiki-extensions-2ColConflict,68327229,18,0,0,0,0.0,0,0
1020,mediawiki-extensions-ElectronPdfService,wikimedia/mediawiki-extensions-ElectronPdfService,68326609,149,0,0,0,0.0,0,0
1021,dump-scheduler-eval,wikimedia/dump-scheduler-eval,68043411,84,0,0,0,0.0,0,0
1022,kasocki,wikimedia/kasocki,67740595,3,0,0,0,0.0,0,0
1023,pywikibot-bots-FLOSSbot,wikimedia/pywikibot-bots-FLOSSbot,67498307,32,0,0,0,0.0,0,0
1024,mediawiki-extensions-ChangeAuthor,wikimedia/mediawiki-extensions-ChangeAuthor,67236928,153,0,0,0,0.0,0,0
1025,operations-debs-contenttranslation-apertium-ita,wikimedia/operations-debs-contenttranslation-apertium-ita,67232283,30,0,0,0,0.0,0,0
1026,operations-debs-contenttranslation-apertium-srd-ita,wikimedia/operations-debs-contenttranslation-apertium-srd-ita,67232244,30,0,0,0,0.0,0,0
1027,operations-debs-contenttranslation-apertium-srd,wikimedia/operations-debs-contenttranslation-apertium-srd,67232227,28,0,0,0,0.0,0,0
1028,operations-software-elasticsearch-tool,wikimedia/operations-software-elasticsearch-tool,67228790,0,0,0,0,0.0,1,0
1029,mediawiki-extensions-UnusedRedirects,wikimedia/mediawiki-extensions-UnusedRedirects,67120653,49,0,0,0,0.0,0,0
1030,ms-fonts,wikimedia/ms-fonts,66982177,0,0,0,0,0.0,1,0
1031,operations-debs-contenttranslation-giella-sme,wikimedia/operations-debs-contenttranslation-giella-sme,66981678,724,0,0,0,0.0,0,0
1032,analytics-discovery-stats,wikimedia/analytics-discovery-stats,66981651,27,0,0,0,0.0,0,0
1033,mediawiki-extensions-BlueSpiceCategoryManager,wikimedia/mediawiki-extensions-BlueSpiceCategoryManager,66785707,113,0,0,0,0.0,0,0
1034,mediawiki-extensions-ParentPage,wikimedia/mediawiki-extensions-ParentPage,66785548,38,0,0,0,0.0,0,0
1035,mediawiki-extensions-SearchStats,wikimedia/mediawiki-extensions-SearchStats,66511083,49,0,0,0,0.0,0,0
1036,mediawiki-extensions-CookieWarning,wikimedia/mediawiki-extensions-CookieWarning,66510471,96,0,0,0,0.0,0,0
1037,mediawiki-extensions-EditNotify,wikimedia/mediawiki-extensions-EditNotify,65990696,30,0,0,0,0.0,0,0
1038,mediawiki-extensions-BlueSpiceSMWConnector,wikimedia/mediawiki-extensions-BlueSpiceSMWConnector,65990309,171,0,0,0,0.0,0,0
1039,mediawiki-extensions-BlueSpiceExtendedSearch,wikimedia/mediawiki-extensions-BlueSpiceExtendedSearch,65990084,357,0,0,0,0.0,0,0
1040,mediawiki-extensions-BlueSpicePageAssignments,wikimedia/mediawiki-extensions-BlueSpicePageAssignments,65989656,218,0,0,0,0.0,0,0
1041,integration-commit-message-validator,wikimedia/integration-commit-message-validator,65253861,77,0,0,0,0.0,0,0
1042,node-serviceworker-proxy,wikimedia/node-serviceworker-proxy,65231194,0,0,0,0,0.0,1,0
1043,mediawiki-extensions-KeepSearches,wikimedia/mediawiki-extensions-KeepSearches,65152924,1,0,0,0,0.0,0,0
1044,analytics-refinery-scap,wikimedia/analytics-refinery-scap,64953304,8,0,0,0,0.0,0,0
1045,mediawiki-extensions-MWVersionInfo,wikimedia/mediawiki-extensions-MWVersionInfo,64889302,41,0,0,0,0.0,0,0
1046,DeadlinkChecker,wikimedia/DeadlinkChecker,64780573,10,0,0,0,0.0,0,0
1047,operations-software-grafana-simple-json-datasource,wikimedia/operations-software-grafana-simple-json-datasource,64653772,32,0,0,0,0.0,0,0
1048,operations-debs-python-thumbor-wikimedia,wikimedia/operations-debs-python-thumbor-wikimedia,64417978,274,0,0,0,0.0,0,0
1049,mediawiki-extensions-PhpTagsSPARQL,wikimedia/mediawiki-extensions-PhpTagsSPARQL,64215818,58,0,0,0,0.0,0,0
1050,labs-striker-deploy,wikimedia/labs-striker-deploy,64214541,4,0,0,0,0.0,0,0
1051,labs-striker-staticfiles,wikimedia/labs-striker-staticfiles,64214007,2,0,0,0,0.0,0,0
1052,web-stream-util,wikimedia/web-stream-util,63973779,9,0,0,0,0.0,0,0
1053,labs-striker-wheels,wikimedia/labs-striker-wheels,63959982,3,0,0,0,0.0,0,0
1054,labs-striker,wikimedia/labs-striker,63959526,262,0,0,0,0.0,0,0
1055,eslint-config-wikimedia,wikimedia/eslint-config-wikimedia,63825057,119,0,0,0,0.0,0,0
1056,WikimediaUI-Style-Guide,wikimedia/WikimediaUI-Style-Guide,63358830,592,0,0,0,0.0,0,0
1057,mediawiki-extensions-ParserMigration,wikimedia/mediawiki-extensions-ParserMigration,63297433,124,0,0,0,0.0,0,0
1058,tool-gridengine-status,wikimedia/tool-gridengine-status,63210679,21,0,0,0,0.0,0,0
1059,operations-docker-images-toollabs-images,wikimedia/operations-docker-images-toollabs-images,63148144,157,0,0,0,0.0,0,0
1060,operations-debs-contenttranslation-apertium-mk-en,wikimedia/operations-debs-contenttranslation-apertium-mk-en,63148124,94,0,0,0,0.0,0,0
1061,mediawiki-extensions-MediaWikiFarm,wikimedia/mediawiki-extensions-MediaWikiFarm,63098602,159,0,0,0,0.0,0,0
1062,node-rdkafka,wikimedia/node-rdkafka,63076815,36,0,0,0,0.0,0,0
1063,3d2png,wikimedia/3d2png,62748567,18,0,0,0,0.0,0,0
1064,AFNetworking,wikimedia/AFNetworking,62673252,0,0,0,0,0.0,1,0
1065,operations-software-service-checker,wikimedia/operations-software-service-checker,62647364,26,0,0,0,0.0,0,0
1066,mediawiki-extensions-reCaptcha,wikimedia/mediawiki-extensions-reCaptcha,62118235,1,0,0,0,0.0,0,0
1067,mediawiki-extensions-CommentStreams,wikimedia/mediawiki-extensions-CommentStreams,61613018,206,0,0,0,0.0,0,0
1068,flask-swaggerui,wikimedia/flask-swaggerui,61398337,59,0,0,0,0.0,0,0
1069,authoid,wikimedia/authoid,60804043,10,0,0,0,0.0,0,0
1070,mediawiki-services-ores-deploy,wikimedia/mediawiki-services-ores-deploy,60643476,23,0,0,0,0.0,0,0
1071,mediawiki-services-ores,wikimedia/mediawiki-services-ores,60643451,142,0,0,0,0.0,0,0
1072,wikipedia-wikiwidgets-Automata,wikimedia/wikipedia-wikiwidgets-Automata,60350125,8,0,0,0,0.0,0,0
1073,wikimedia-endowment,wikimedia/wikimedia-endowment,60349977,1,0,0,0,0.0,0,0
1074,mediawiki-extensions-FileAnnotations,wikimedia/mediawiki-extensions-FileAnnotations,60349398,92,0,0,0,0.0,0,0
1075,malu,wikimedia/malu,60275535,18,0,0,0,0.0,0,0
1076,mediawiki-extensions-Wikispeech,wikimedia/mediawiki-extensions-Wikispeech,59234539,278,0,0,0,0.0,0,0
1077,wikidata-query-gui-deploy,wikimedia/wikidata-query-gui-deploy,59233506,42,0,0,0,0.0,0,0
1078,stylelint-config-wikimedia,wikimedia/stylelint-config-wikimedia,59041044,39,0,0,0,0.0,0,0
1079,grunt-stylelint,wikimedia/grunt-stylelint,59021879,21,0,0,0,0.0,0,0
1080,operations-debs-druid,wikimedia/operations-debs-druid,58246757,853,0,0,0,0.0,0,0
1081,analytics.wikimedia.org,wikimedia/analytics.wikimedia.org,58234903,156,0,0,0,0.0,0,0
1082,oojs-router,wikimedia/oojs-router,58218312,20,0,0,0,0.0,0,0
1083,purtle,wikimedia/purtle,57380635,86,0,0,0,0.0,0,0
1084,labs-tools-fr-wikiversity-ns,wikimedia/labs-tools-fr-wikiversity-ns,57215358,22,0,0,0,0.0,0,0
1085,wikimedia-discovery-discernatron,wikimedia/wikimedia-discovery-discernatron,56862038,88,0,0,0,0.0,0,0
