org,file_,URL,File,Require,Ensure,Include,Attribute,Hard_coded_string,Command,File_mode,SSH_KEY,Lines_of_code,Comment,defect_status
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/upgrade/upgrade-contrail-compute.pp,1,0,0,2,3,2,2,0,0,0,22,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/sahara/db.pp,0,0,0,0,3,0,0,0,0,0,9,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/ldap_backend.pp,0,0,0,3,4,88,15,0,1,1,577,375,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/init.pp,0,0,1,1,4,50,11,0,0,0,488,308,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/openstack_cinder/openstack_cinder.pp,0,0,0,2,4,72,56,0,0,0,302,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/manifests/init.pp,4,0,0,1,4,31,9,0,0,0,292,192,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/stonith/fence_xvm.pp,1,1,2,1,4,61,24,3,0,0,268,117,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/storage/server.pp,1,0,2,0,4,17,18,0,0,0,251,137,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/network/neutron.pp,4,0,0,3,4,22,14,0,0,0,248,124,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/init.pp,0,0,0,3,4,27,11,1,0,0,245,118,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/manila.pp,1,0,0,0,4,24,32,0,0,0,219,113,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/compute/ha.pp,2,3,0,4,4,23,28,0,3,3,213,102,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/ceilometer/ha.pp,1,3,0,4,4,23,28,0,3,3,200,89,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/manifests/cluster-haproxy.pp,2,0,0,1,4,29,34,0,0,0,181,20,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/cluster-haproxy.pp,2,0,0,1,4,29,34,0,0,0,181,20,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/l3.pp,0,0,0,2,4,23,9,0,0,0,176,96,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/dhcp.pp,1,0,0,2,4,22,10,0,0,0,175,82,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/key.pp,1,1,3,1,4,14,3,2,1,1,159,72,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/manifests/hiera.pp,1,4,0,4,4,9,21,0,3,3,159,18,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/federation/identity_provider.pp,0,1,0,2,4,27,8,1,1,1,153,80,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/authtoken.pp,4,1,1,1,4,10,19,0,1,1,152,87,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/stonith/fence_kdump.pp,1,0,2,1,4,29,3,3,0,0,147,68,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/mysql.pp,0,2,2,1,4,28,30,3,2,2,140,25,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceilometer/manifests/agent/notification.pp,1,1,0,3,4,17,7,0,0,0,136,69,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-scaleio/deployment_scripts/puppet/manifests/sds_server.pp,0,0,0,3,4,18,16,2,0,0,120,3,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/lbaas.pp,0,0,0,2,4,12,6,0,0,0,119,51,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/federation/mellon.pp,1,0,0,1,4,10,8,0,0,0,114,48,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/sahara/create_templates.pp,0,0,2,2,4,53,40,0,0,0,111,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/metering.pp,1,0,0,2,4,13,6,0,0,0,109,55,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/services/lbaas.pp,2,0,0,2,4,9,3,0,0,0,108,62,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/roles/mongo.pp,0,1,1,1,4,37,19,1,1,1,106,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/repository/ubuntu.pp,6,0,1,0,4,17,9,1,0,0,102,23,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/astute.pp,0,5,2,2,4,25,24,1,5,5,96,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/corosync.pp,0,1,0,3,4,27,12,0,1,1,94,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/apache.pp,1,3,1,3,4,23,21,0,3,3,91,24,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-trove/manifests/generic_service.pp,1,0,0,2,4,8,5,0,0,0,90,49,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/heat.pp,1,0,0,0,4,8,9,0,0,2,88,40,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/manifests/odl-ml2-configuration.pp,0,0,0,2,4,14,23,1,0,0,83,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/init.pp,3,0,2,1,4,19,16,0,0,0,83,40,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/volume.pp,0,0,1,2,4,12,5,0,0,0,82,31,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/nvp.pp,0,1,0,2,4,13,6,0,0,0,81,32,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/gse_cluster_filter.pp,1,1,1,1,4,21,8,0,0,0,80,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/generic_service.pp,0,0,0,2,4,8,5,0,0,0,75,32,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/scheduler.pp,0,0,1,2,4,10,5,0,0,0,67,23,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/storage/account.pp,0,0,1,2,4,12,4,0,0,0,65,28,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/provision/compute.pp,2,2,2,2,4,14,8,3,0,0,62,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/elasticsearch.pp,1,0,2,2,4,23,20,0,0,0,61,21,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/afd_filter.pp,1,1,1,1,4,16,5,0,0,0,59,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/resolvconf.pp,0,3,0,4,4,13,8,1,0,0,59,23,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/modules/lma_logging_analytics/manifests/curator.pp,1,2,0,4,4,11,11,1,0,0,58,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/nginx/services.pp,0,1,2,2,4,22,17,0,1,1,58,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/compute/nova.pp,1,1,0,4,4,17,9,0,0,0,56,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/swift/parts/rebalance_cronjob.pp,0,2,0,4,4,30,18,2,2,2,56,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/keystone/dispersion.pp,0,0,1,2,4,6,5,0,0,0,52,31,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/hiera.pp,0,3,0,4,4,18,14,0,1,1,50,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/manifests/influxdb.pp,1,1,2,2,4,12,9,0,0,0,49,18,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/disable_admin_token_auth.pp,0,0,1,3,4,17,14,0,0,0,48,12,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/logs/openstack.pp,1,0,1,0,4,9,6,0,0,0,47,24,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/ceilometer/api.pp,1,0,0,0,4,1,3,0,0,0,45,29,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/python_base.pp,1,1,1,1,4,10,5,0,1,1,45,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/astute/service_token_off.pp,0,0,0,2,4,9,6,1,0,0,45,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-qdr/manifests/config.pp,0,4,0,4,4,19,13,0,4,4,44,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/configure_qos.pp,0,0,0,2,4,5,3,0,0,0,42,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/python_openstack_base.pp,1,1,1,1,4,8,5,0,1,1,39,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/init.pp,0,0,0,1,4,3,2,0,0,0,28,11,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l2/centos_upndown_scripts.pp,1,4,0,4,4,16,16,0,4,4,28,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/quagga.pp,0,0,1,3,4,9,4,0,0,0,20,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/ceilometer.pp,1,1,1,2,4,10,15,0,1,1,114,66,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-watcher/manifests/decision_engine.pp,0,0,0,2,4,15,7,0,0,0,109,48,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backup.pp,1,0,1,2,4,13,6,0,0,0,108,55,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/haproxy.pp,1,0,1,1,4,10,13,1,0,0,103,55,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-watcher/manifests/applier.pp,0,0,0,2,4,14,5,0,0,0,87,38,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ovs/opendaylight.pp,2,0,0,0,4,13,12,4,0,0,82,38,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-6wind-virtual-accelerator/deployment_scripts/puppet/modules/virtual_accelerator/manifests/config.pp,0,3,1,3,4,18,11,5,1,1,66,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/controller/aggregate.pp,2,0,1,0,4,14,16,5,0,0,65,16,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/neutron/server.pp,1,0,0,0,4,2,5,0,0,0,63,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ci/puppet-manifests/manifests/init.pp,0,2,1,2,4,15,13,0,2,2,62,3,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-sahara/manifests/service/engine.pp,0,0,1,2,4,11,5,0,0,0,54,18,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/database/mongodb.pp,1,0,0,0,4,1,3,0,0,0,53,32,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/swift/storage.pp,1,1,1,1,4,4,5,0,0,0,52,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/trove/api.pp,1,0,0,0,4,0,5,0,0,0,50,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/server_instance.pp,0,1,0,2,4,4,3,0,0,0,43,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-6wind-virtual-accelerator/deployment_scripts/puppet/modules/virtual_accelerator/manifests/install.pp,0,1,0,4,4,13,12,2,1,1,41,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/roles/controller.pp,1,0,0,3,4,9,7,0,0,0,38,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/dbi.pp,1,0,1,2,4,3,1,0,0,0,31,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cgroups/manifests/service.pp,0,0,1,3,4,8,2,0,0,0,26,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/init.pp,1,0,0,2,5,75,10,0,0,0,646,381,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/globals/globals.pp,1,4,1,4,5,22,183,0,4,4,525,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceilometer/manifests/init.pp,0,0,2,1,5,52,12,0,0,0,401,234,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy.pp,2,0,1,2,5,16,22,0,0,0,239,128,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/rabbitmq/rabbitmq.pp,0,0,2,2,5,61,60,0,0,0,235,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/cisco.pp,3,1,0,4,5,42,30,0,2,2,226,91,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l2/port.pp,2,2,0,4,5,35,9,0,3,3,207,36,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/engine.pp,7,0,0,2,5,26,10,0,0,0,187,106,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/midonet.pp,3,1,0,3,5,31,23,1,1,1,153,77,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-murano/deployment_scripts/manifests/murano.pp,1,0,0,2,5,41,38,0,0,0,137,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/vpnaas.pp,1,0,0,3,5,15,11,0,0,0,136,52,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/metadata.pp,0,0,0,3,5,20,5,0,0,0,135,63,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/heka.pp,1,0,4,0,5,42,11,0,0,0,133,31,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-magnum/manifests/init.pp,0,0,0,1,5,17,4,0,0,0,131,70,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/ml2/sriov.pp,1,0,0,3,5,14,7,0,0,0,126,71,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/atop.pp,0,4,0,5,5,21,17,2,3,3,119,28,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/dispersion.pp,3,1,1,1,5,19,15,0,0,0,116,68,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/cisco/nexus_creds.pp,1,0,1,1,5,10,8,2,0,0,116,76,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/ceph/ceph_pools.pp,1,0,0,3,5,37,19,0,0,0,113,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/heat.pp,0,0,3,0,5,49,23,0,0,0,93,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/cfapi.pp,2,0,1,2,5,12,6,0,0,0,81,33,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/trove.pp,0,0,3,0,5,39,21,0,0,0,77,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/auxiliaryrepos.pp,0,2,0,2,5,27,13,3,2,2,77,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/controller_sriov.pp,0,0,0,3,5,15,6,0,0,0,76,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/upgrade/pkg_upgrade.pp,0,0,2,2,5,27,23,4,1,1,73,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-midonet/deployment_scripts/puppet/manifests/midonet-gateway-bgp.pp,1,2,0,3,5,25,18,5,0,0,67,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/afd_nagios.pp,1,0,1,2,5,21,6,0,0,0,64,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/logs/libvirt.pp,1,2,2,1,5,18,13,0,1,1,64,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/provision.pp,2,0,0,4,5,33,27,0,0,0,62,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-external-zabbix/deployment_scripts/puppet/modules/plugin_zabbix/manifests/monitoring/mysql_mon.pp,1,3,1,3,5,15,8,6,0,0,61,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/cinder/api.pp,1,0,0,0,5,0,5,0,0,0,52,29,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/analytics.pp,2,0,5,0,5,35,14,0,0,0,133,47,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l2/bridge.pp,1,2,0,4,5,21,9,0,1,1,88,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/api.pp,0,0,1,2,5,12,8,0,0,0,78,27,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/ssl/ssl_keys_saving.pp,0,6,0,5,5,15,9,0,1,1,78,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/install.pp,0,1,0,4,5,18,14,0,0,0,76,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ec2api/manifests/init.pp,0,0,0,1,5,4,1,0,0,0,66,26,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/engine.pp,0,0,1,2,5,9,5,0,0,0,64,22,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-rally/manifests/init.pp,0,0,0,1,5,6,2,0,0,0,61,27,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/nova/api.pp,1,0,0,0,5,2,6,0,0,0,59,27,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/webui.pp,1,2,2,3,5,12,5,0,1,1,54,17,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/agent/scrapper.pp,4,0,1,2,5,11,7,0,0,0,54,24,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/solar-resources/resources/neutron_plugins_ml2_puppet/1.0.0/actions/run.pp,0,1,0,3,5,23,6,1,1,1,54,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/nova/libvirt.pp,1,0,0,1,5,5,4,1,0,0,48,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/neutron/server.pp,1,0,0,0,5,0,5,0,0,0,47,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/example/all-in-one-noauth.pp,0,0,0,0,5,7,7,0,0,0,42,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/manifests/init.pp,0,2,2,3,5,11,9,0,2,2,39,12,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/init.pp,2,0,0,1,6,61,12,0,0,0,592,343,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/firewall/firewall.pp,0,0,0,6,6,232,212,0,0,0,556,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-sahara/manifests/init.pp,4,0,0,1,6,63,10,0,0,0,539,337,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/init.pp,1,0,0,2,6,50,10,0,0,0,466,294,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/roles/cinder.pp,1,0,0,3,6,66,55,0,0,0,310,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2.pp,1,2,0,4,6,33,24,0,1,1,255,140,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/api.pp,1,0,1,2,6,16,10,0,0,0,242,103,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/hiera_override.pp,1,4,2,4,6,11,26,0,3,3,218,18,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/bifrost.pp,6,3,2,4,6,11,26,0,0,0,216,155,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/conductor.pp,2,0,0,3,6,25,15,0,0,0,212,97,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/manifests/hiera.pp,1,4,2,4,6,11,15,0,3,3,198,22,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/osd.pp,4,0,1,0,6,19,7,5,0,0,194,50,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/plumgrid.pp,2,1,0,4,6,39,26,0,1,1,191,93,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/rgw/keystone.pp,3,1,0,4,6,24,11,2,0,0,186,73,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/compute_vmware.pp,2,2,0,5,6,16,14,0,2,2,184,104,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/init.pp,0,2,0,6,6,26,9,0,1,1,161,44,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/controller.pp,1,0,0,5,6,17,14,2,0,0,154,79,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/nova.pp,1,0,3,0,6,67,36,0,0,0,152,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/nagios/manifests/contact.pp,1,4,1,5,6,21,21,0,4,4,150,18,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/network/nova.pp,2,2,0,5,6,24,31,0,2,2,148,38,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/glance.pp,1,0,4,0,6,28,27,0,0,0,129,53,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/property.pp,2,0,4,0,6,20,7,4,0,0,127,57,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/keystone.pp,0,0,1,2,6,34,16,0,0,0,124,17,1
